province,city,area,population,lng,lat
四川省,阿坝藏族羌族自治州,小金县,64813,102.362984,30.995823
四川省,阿坝藏族羌族自治州,黑水县,44564,102.987592,32.069268
四川省,阿坝藏族羌族自治州,壤塘县,44679,100.978526,32.265796
四川省,阿坝藏族羌族自治州,阿坝县,80467,101.706548,32.902387
四川省,阿坝藏族羌族自治州,若尔盖县,76712,102.967380,33.578503
四川省,阿坝藏族羌族自治州,红原县,46644,102.544395,32.790841
四川省,甘孜藏族自治州,康定市,126785,101.956870,29.998544
四川省,甘孜藏族自治州,泸定县,84204,102.234814,29.914103
四川省,甘孜藏族自治州,丹巴县,49872,101.890540,30.878618
四川省,甘孜藏族自治州,九龙县,53738,101.507294,29.000347
四川省,甘孜藏族自治州,雅江县,51162,101.014366,30.031498
四川省,甘孜藏族自治州,道孚县,53378,101.125157,30.979486
四川省,甘孜藏族自治州,炉霍县,47185,100.676014,31.390657
四川省,甘孜藏族自治州,甘孜县,72698,99.991683,31.622731
四川省,甘孜藏族自治州,新龙县,45698,100.311569,30.939170
四川省,甘孜藏族自治州,德格县,88542,98.580914,31.806118
四川省,甘孜藏族自治州,白玉县,59524,98.824025,31.209669
四川省,甘孜藏族自治州,石渠县,103633,98.102938,32.978728
四川省,甘孜藏族自治州,色达县,64681,100.333011,32.268541
四川省,甘孜藏族自治州,理塘县,67293,100.269145,29.994228
四川省,甘孜藏族自治州,巴塘县,49967,99.110555,30.005330
四川省,甘孜藏族自治州,乡城县,31407,99.798116,28.931081
四川省,甘孜藏族自治州,稻城县,32916,100.297369,29.037910
四川省,甘孜藏族自治州,得荣县,24748,99.286366,28.713085
四川省,凉山彝族自治州,西昌市,955041,102.264166,27.894410
四川省,凉山彝族自治州,木里藏族自治县,122944,101.280216,27.928736
四川省,凉山彝族自治州,盐源县,340898,101.509038,27.422593
四川省,凉山彝族自治州,德昌县,216533,102.175661,27.402832
四川省,凉山彝族自治州,会理县,390531,102.244774,26.655047
四川省,凉山彝族自治州,会东县,346082,102.577979,26.634744
四川省,凉山彝族自治州,宁南县,184293,102.751587,27.061431
四川省,凉山彝族自治州,普格县,180052,102.540901,27.376413
四川省,凉山彝族自治州,布拖县,185553,102.809157,27.712100
四川省,凉山彝族自治州,金阳县,170063,103.248786,27.696735
四川省,凉山彝族自治州,昭觉县,252435,102.839849,28.015301
四川省,凉山彝族自治州,喜德县,158139,102.412451,28.306429
四川省,凉山彝族自治州,冕宁县,369166,102.176622,28.550145
四川省,凉山彝族自治州,越西县,301865,102.507467,28.639874
四川省,凉山彝族自治州,甘洛县,205991,102.771441,28.959131
四川省,凉山彝族自治州,美姑县,238624,103.132359,28.328591
四川省,凉山彝族自治州,雷波县,240149,103.571705,28.263202
贵州省,贵阳市,南明区,1047792,106.714305,26.568055
贵州省,贵阳市,云岩区,1056819,106.724394,26.604604
贵州省,贵阳市,花溪区,966276,106.670260,26.409817
贵州省,贵阳市,乌当区,336363,106.750690,26.630911
贵州省,贵阳市,白云区,456250,106.623069,26.677932
贵州省,贵阳市,观山湖区,642634,106.598978,26.616134
贵州省,贵阳市,开阳县,343871,106.964716,27.057823
贵州省,贵阳市,息烽县,219835,106.740407,27.090479
贵州省,贵阳市,修文县,288090,106.591958,26.836048
贵州省,贵阳市,清镇市,629088,106.468686,26.570435
贵州省,六盘水市,钟山区,674249,104.843723,26.574699
贵州省,六盘水市,六枝特区,536873,105.477199,26.214356
贵州省,六盘水市,水城区,746407,104.957871,26.547604
贵州省,六盘水市,盘州市,1074073,104.471554,25.709878
贵州省,遵义市,红花岗区,971337,106.893598,27.644793
贵州省,遵义市,汇川区,627721,106.933727,27.749716
贵州省,遵义市,播州区,761491,106.829081,27.535735
贵州省,遵义市,桐梓县,529471,106.824661,28.132991
贵州省,遵义市,绥阳县,379677,107.191326,27.946049
贵州省,遵义市,正安县,396159,107.454463,28.553507
贵州省,遵义市,道真仡佬族苗族自治县,243846,107.613076,28.862548
贵州省,遵义市,务川仡佬族苗族自治县,308466,107.899353,28.562921
贵州省,遵义市,凤冈县,304156,107.716460,27.954424
贵州省,遵义市,湄潭县,372865,107.465492,27.748942
贵州省,遵义市,余庆县,223952,107.906043,27.215130
贵州省,遵义市,习水县,584947,106.197150,28.332923
贵州省,遵义市,赤水市,247287,105.697501,28.590474
贵州省,遵义市,仁怀市,655300,106.401322,27.791883
贵州省,安顺市,西秀区,870441,105.966086,26.243928
贵州省,安顺市,平坝区,347060,106.255768,26.405968
贵州省,安顺市,普定县,376285,105.743156,26.301876
贵州省,安顺市,镇宁布依族苗族自治县,299696,105.770543,26.057248
贵州省,安顺市,关岭布依族苗族自治县,283497,105.538335,25.953518
贵州省,安顺市,紫云苗族布依族自治县,293651,106.084441,25.751047
贵州省,毕节市,七星关区,1305066,105.305219,27.298304
贵州省,毕节市,大方县,857578,105.601963,27.144430
贵州省,毕节市,黔西县,732008,106.032277,27.008681
贵州省,毕节市,金沙县,544033,106.220112,27.458601
贵州省,毕节市,织金县,815661,105.770249,26.663649
贵州省,毕节市,纳雍县,716703,105.414578,26.779344
贵州省,毕节市,威宁彝族回族苗族自治县,1280116,104.252787,26.873872
贵州省,毕节市,赫章县,648471,104.728011,27.117933
贵州省,铜仁市,碧江区,442076,109.264271,27.815244
贵州省,铜仁市,万山区,160624,109.153685,27.671268
贵州省,铜仁市,江口县,184764,108.843993,27.704883
贵州省,铜仁市,玉屏侗族自治县,150457,108.906415,27.235816
贵州省,铜仁市,石阡县,297086,108.223686,27.513499
贵州省,铜仁市,思南县,457745,108.253798,27.937464
贵州省,铜仁市,印江土家族苗族自治县,294490,108.409638,27.994442
贵州省,铜仁市,德江县,393596,108.120773,28.264028
贵州省,铜仁市,沿河土家族自治县,429893,108.503152,28.564083
贵州省,铜仁市,松桃苗族自治县,487737,109.202877,28.154270
贵州省,黔西南布依族苗族自治州,兴义市,1004132,104.895503,25.091960
贵州省,黔西南布依族苗族自治州,兴仁市,425770,105.186132,25.435090
贵州省,黔西南布依族苗族自治州,普安县,242958,104.953289,25.784225
贵州省,黔西南布依族苗族自治州,晴隆县,234162,105.218956,25.834729
贵州省,黔西南布依族苗族自治州,贞丰县,307313,105.649760,25.385580
贵州省,黔西南布依族苗族自治州,望谟县,235243,106.094864,25.174204
贵州省,黔西南布依族苗族自治州,册亨县,189709,105.811592,24.983663
贵州省,黔西南布依族苗族自治州,安龙县,375825,105.442702,25.099014
贵州省,黔东南苗族侗族自治州,凯里市,709057,107.981409,26.566200
贵州省,黔东南苗族侗族自治州,黄平县,244125,107.916651,26.905278
贵州省,黔东南苗族侗族自治州,施秉县,125518,108.124531,27.033107
贵州省,黔东南苗族侗族自治州,三穗县,162798,108.675265,26.953359
贵州省,黔东南苗族侗族自治州,镇远县,189715,108.429536,27.049033
贵州省,黔东南苗族侗族自治州,岑巩县,168441,108.815855,27.174124
贵州省,黔东南苗族侗族自治州,天柱县,273588,109.207826,26.909548
贵州省,黔东南苗族侗族自治州,锦屏县,155182,109.200808,26.675919
贵州省,黔东南苗族侗族自治州,剑河县,188507,108.441501,26.728274
贵州省,黔东南苗族侗族自治州,台江县,122861,108.321244,26.667525
贵州省,黔东南苗族侗族自治州,黎平县,412813,109.125826,26.213304
贵州省,黔东南苗族侗族自治州,榕江县,297572,108.521880,25.931893
贵州省,黔东南苗族侗族自治州,从江县,313887,108.904998,25.754638
贵州省,黔东南苗族侗族自治州,雷山县,124835,108.078217,26.378892
贵州省,黔东南苗族侗族自治州,麻江县,131081,107.589455,26.491290
贵州省,黔东南苗族侗族自治州,丹寨县,138642,107.789301,26.198570
贵州省,黔南布依族苗族自治州,都匀市,529688,107.518628,26.259456
贵州省,黔南布依族苗族自治州,福泉市,297899,107.520371,26.686773
贵州省,黔南布依族苗族自治州,荔波县,154896,107.898809,25.423790
贵州省,黔南布依族苗族自治州,贵定县,250146,107.232208,26.557205
贵州省,黔南布依族苗族自治州,瓮安县,395536,107.471307,27.078380
贵州省,黔南布依族苗族自治州,独山县,264266,107.557591,25.865418
贵州省,黔南布依族苗族自治州,平塘县,234417,107.322635,25.822395
贵州省,黔南布依族苗族自治州,罗甸县,257551,106.751724,25.426160
贵州省,黔南布依族苗族自治州,长顺县,201540,106.440570,26.003187
贵州省,黔南布依族苗族自治州,龙里县,236221,106.979177,26.453546
贵州省,黔南布依族苗族自治州,惠水县,395878,106.656993,26.132045
贵州省,黔南布依族苗族自治州,三都水族自治县,276347,107.869489,25.983572
云南省,昆明市,五华区,1143085,102.707262,25.043635
云南省,昆明市,盘龙区,987955,102.751643,25.116512
云南省,昆明市,官渡区,1602279,102.748888,24.950285
云南省,昆明市,西山区,960746,102.664426,25.038039
云南省,昆明市,东川区,260744,103.187825,26.082997
云南省,昆明市,呈贡区,649501,102.822104,24.885738
云南省,昆明市,晋宁区,346268,102.595325,24.669077
云南省,昆明市,富民县,149506,102.497722,25.221924
云南省,昆明市,宜良县,384875,103.141674,24.919830
云南省,昆明市,石林彝族自治县,240827,103.290536,24.771761
云南省,昆明市,嵩明县,410929,103.043384,25.327273
云南省,昆明市,禄劝彝族苗族自治县,378881,102.471993,25.551768
云南省,昆明市,寻甸回族彝族自治县,460739,103.256559,25.558163
云南省,昆明市,安宁市,483753,102.478650,24.919831
云南省,曲靖市,麒麟区,996279,103.804406,25.496472
云南省,曲靖市,沾益区,405305,103.822104,25.600424
云南省,曲靖市,马龙区,193137,103.578459,25.428102
云南省,曲靖市,陆良县,599266,103.666710,25.029300
云南省,曲靖市,师宗县,376902,103.985224,24.822471
云南省,曲靖市,罗平县,535565,104.297124,24.865388
云南省,曲靖市,富源县,675229,104.255082,25.674217
云南省,曲靖市,会泽县,794279,103.297155,26.417116
云南省,曲靖市,宣威市,1189813,104.104255,26.218956
云南省,玉溪市,红塔区,588738,102.540122,24.341215
云南省,玉溪市,江川区,253295,102.748499,24.299441
云南省,玉溪市,通海县,289891,102.725538,24.111140
云南省,玉溪市,华宁县,190425,102.928914,24.193220
云南省,玉溪市,易门县,151671,102.161947,24.672156
云南省,玉溪市,峨山彝族自治县,143903,102.405698,24.168899
云南省,玉溪市,新平彝族傣族自治县,262771,101.990805,24.070436
云南省,玉溪市,元江哈尼族彝族傣族自治县,195647,101.998138,23.596068
云南省,玉溪市,澄江市,173161,102.904181,24.675536
云南省,保山市,隆阳区,903081,99.165638,25.121137
云南省,保山市,施甸县,293022,99.189190,24.723084
云南省,保山市,龙陵县,272769,98.689410,24.586703
云南省,保山市,昌宁县,319858,99.605105,24.827739
云南省,保山市,腾冲市,642481,98.490276,25.020283
云南省,昭通市,昭阳区,911766,103.706323,27.320035
云南省,昭通市,鲁甸县,398447,103.557969,27.186668
云南省,昭通市,巧家县,462173,102.935343,26.896904
云南省,昭通市,盐津县,317463,104.234458,28.108475
云南省,昭通市,大关县,209116,103.891164,27.748054
云南省,昭通市,永善县,349157,103.637560,28.229018
云南省,昭通市,绥江县,135468,103.968995,28.592119
云南省,昭通市,镇雄县,1349795,104.873486,27.441527
云南省,昭通市,彝良县,503376,104.055991,27.624277
云南省,昭通市,威信县,352318,105.049012,27.846839
云南省,昭通市,水富市,103532,104.415964,28.629951
云南省,丽江市,古城区,288787,100.225830,26.876468
云南省,丽江市,玉龙纳西族自治县,224039,100.236967,26.821494
云南省,丽江市,永胜县,336832,100.750907,26.684215
云南省,丽江市,华坪县,159695,101.265373,26.629598
云南省,丽江市,宁蒗彝族自治县,244525,100.851083,27.282207
云南省,普洱市,思茅区,416188,100.977069,22.786769
云南省,普洱市,宁洱哈尼族彝族自治县,162711,101.045743,23.048809
云南省,普洱市,墨江哈尼族自治县,281554,101.692461,23.431894
云南省,普洱市,景东彝族自治县,303109,100.833877,24.446731
云南省,普洱市,景谷傣族彝族自治县,277417,100.702807,23.496987
云南省,普洱市,镇沅彝族哈尼族拉祜族自治县,179503,101.108733,24.004450
云南省,普洱市,江城哈尼族彝族自治县,111033,101.862344,22.585858
云南省,普洱市,孟连傣族拉祜族佤族自治县,144693,99.584225,22.329053
云南省,普洱市,澜沧拉祜族自治县,441455,99.932045,22.555799
云南省,普洱市,西盟佤族自治县,87291,99.590160,22.644237
云南省,临沧市,临翔区,370947,100.082073,23.895298
云南省,临沧市,凤庆县,385420,99.928730,24.580559
云南省,临沧市,云县,389180,100.130300,24.444461
云南省,临沧市,永德县,328864,99.258702,24.018463
云南省,临沧市,镇康县,172879,98.825389,23.762886
云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,164756,99.828225,23.472719
云南省,临沧市,耿马傣族佤族自治县,285683,99.397126,23.538092
云南省,临沧市,沧源佤族自治县,160262,99.245894,23.146758
云南省,楚雄彝族自治州,楚雄市,631530,101.546242,25.032945
云南省,楚雄彝族自治州,双柏县,133884,101.642369,24.688814
云南省,楚雄彝族自治州,牟定县,149437,101.546898,25.312939
云南省,楚雄彝族自治州,南华县,203704,101.283236,25.200163
云南省,楚雄彝族自治州,姚安县,164165,101.241632,25.504287
云南省,楚雄彝族自治州,大姚县,228961,101.336576,25.729551
云南省,楚雄彝族自治州,永仁县,97985,101.666795,26.049522
云南省,楚雄彝族自治州,元谋县,201510,101.874340,25.704499
云南省,楚雄彝族自治州,武定县,239059,102.403949,25.530731
云南省,楚雄彝族自治州,禄丰县,366512,102.079082,25.151061
云南省,红河哈尼族彝族自治州,个旧市,419314,103.152663,23.389935
云南省,红河哈尼族彝族自治州,开远市,323031,103.266908,23.714518
云南省,红河哈尼族彝族自治州,蒙自市,585976,103.364936,23.396111
云南省,红河哈尼族彝族自治州,弥勒市,538083,103.414817,24.411774
云南省,红河哈尼族彝族自治州,屏边苗族自治县,129448,103.675458,22.986733
云南省,红河哈尼族彝族自治州,建水县,534205,102.826178,23.635824
云南省,红河哈尼族彝族自治州,石屏县,271951,102.496138,23.705707
云南省,红河哈尼族彝族自治州,泸西县,389138,103.766150,24.531981
云南省,红河哈尼族彝族自治州,元阳县,359155,102.835358,23.219671
云南省,红河哈尼族彝族自治州,红河县,284607,102.420566,23.368946
云南省,红河哈尼族彝族自治州,金平苗族瑶族傣族自治县,331377,103.227982,22.769894
云南省,红河哈尼族彝族自治州,绿春县,210166,102.392655,22.993654
云南省,红河哈尼族彝族自治州,河口瑶族自治县,101971,103.939265,22.529438
云南省,文山壮族苗族自治州,文山市,623772,104.233237,23.386830
云南省,文山壮族苗族自治州,砚山县,476587,104.336905,23.605075
云南省,文山壮族苗族自治州,西畴县,203630,104.671802,23.437707
云南省,文山壮族苗族自治州,麻栗坡县,243587,104.702732,23.125837
云南省,文山壮族苗族自治州,马关县,318704,104.394524,23.013108
云南省,文山壮族苗族自治州,丘北县,468172,104.166713,24.050640
云南省,文山壮族苗族自治州,广南县,771948,105.055075,24.046378
云南省,文山壮族苗族自治州,富宁县,396818,105.630921,23.625072
云南省,西双版纳傣族自治州,景洪市,642737,100.799595,22.011792
云南省,西双版纳傣族自治州,勐海县,353720,100.452444,21.957323
云南省,西双版纳傣族自治州,勐腊县,304950,101.564635,21.459233
云南省,大理白族自治州,大理市,771128,100.301614,25.678466
云南省,大理白族自治州,漾濞彝族自治县,97610,99.958089,25.669944
云南省,大理白族自治州,祥云县,406642,100.549961,25.483727
云南省,大理白族自治州,宾川县,341319,100.590274,25.830491
云南省,大理白族自治州,弥渡县,261205,100.491038,25.343778
云南省,大理白族自治州,南涧彝族自治县,192942,100.510333,25.032353
云南省,大理白族自治州,巍山彝族回族自治县,267474,100.306977,25.227065
云南省,大理白族自治州,永平县,164613,99.540630,25.464134
云南省,大理白族自治州,云龙县,182977,99.371021,25.885733
云南省,大理白族自治州,洱源县,248147,99.962294,26.113370
云南省,大理白族自治州,剑川县,160471,99.905041,26.536889
云南省,大理白族自治州,鹤庆县,243031,100.176331,26.560122
云南省,德宏傣族景颇族自治州,瑞丽市,267638,97.855423,24.018377
云南省,德宏傣族景颇族自治州,芒市,439931,98.588090,24.433766
云南省,德宏傣族景颇族自治州,梁河县,134268,98.296584,24.804275
云南省,德宏傣族景颇族自治州,盈江县,292508,97.943474,24.691325
云南省,德宏傣族景颇族自治州,陇川县,181364,97.793359,24.182347
云南省,怒江傈僳族自治州,泸水市,203977,98.857723,25.822579
云南省,怒江傈僳族自治州,福贡县,114372,98.869132,26.901831
云南省,怒江傈僳族自治州,贡山独龙族怒族自治县,38471,98.666279,27.740839
云南省,怒江傈僳族自治州,兰坪白族普米族自治县,195874,99.416628,26.453622
云南省,迪庆藏族自治州,香格里拉市,186412,99.743582,27.842185
云南省,迪庆藏族自治州,德钦县,54736,98.917851,28.464213
云南省,迪庆藏族自治州,维西傈僳族自治县,146363,99.300937,27.163808
西藏自治区,拉萨市,城关区,473586,91.140368,29.654813
西藏自治区,拉萨市,西藏文化旅游创意园区,4689,91.141967,29.616050
西藏自治区,拉萨市,城关区（含西藏文化旅游创意园区）,478275,91.140368,29.654813
西藏自治区,拉萨市,堆龙德庆区,125647,91.002866,29.646815
西藏自治区,拉萨市,拉萨经济技术开发区,11804,91.017983,29.639765
西藏自治区,拉萨市,堆龙德庆区（含拉萨经济技术开发区）,137451,91.002866,29.646815
西藏自治区,拉萨市,达孜区,31686,91.349503,29.670173
西藏自治区,拉萨市,达孜工业园区,632,91.324706,29.665806
西藏自治区,拉萨市,达孜区（含达孜工业园区）,32318,91.349503,29.670173
西藏自治区,拉萨市,林周县,50596,91.265287,29.893545
西藏自治区,拉萨市,当雄县,47900,91.101186,30.473134
西藏自治区,拉萨市,尼木县,29989,90.164460,29.432020
西藏自治区,拉萨市,曲水县,41851,90.743355,29.354293
西藏自治区,拉萨市,墨竹工卡县,49511,91.739134,29.850344
西藏自治区,日喀则市,桑珠孜区,158290,88.898503,29.247726
西藏自治区,日喀则市,南木林县,83531,89.099243,29.682331
西藏自治区,日喀则市,江孜县,68650,89.605654,28.911860
西藏自治区,日喀则市,定日县,58173,87.126120,28.658743
西藏自治区,日喀则市,萨迦县,48766,88.021674,28.899664
西藏自治区,日喀则市,拉孜县,56355,87.636934,29.081880
西藏自治区,日喀则市,昂仁县,55108,87.227739,29.299444
西藏自治区,日喀则市,谢通门县,45573,88.255784,29.425455
西藏自治区,日喀则市,白朗县,44564,89.261977,29.107688
西藏自治区,日喀则市,仁布县,33530,89.841983,29.230933
西藏自治区,日喀则市,康马县,20864,89.681663,28.555627
西藏自治区,日喀则市,定结县,20362,87.765872,28.364159
西藏自治区,日喀则市,仲巴县,26897,84.031530,29.770279
西藏自治区,日喀则市,亚东县,15449,88.907136,27.486094
西藏自治区,日喀则市,吉隆县,17536,85.298109,28.856542
西藏自治区,日喀则市,聂拉木县,17009,85.982237,28.155186
西藏自治区,日喀则市,萨嘎县,16220,85.232941,29.328818
西藏自治区,日喀则市,岗巴县,11276,88.515318,28.271189
西藏自治区,昌都市,卡若区,148511,97.196021,31.112087
西藏自治区,昌都市,江达县,92800,98.218336,31.499176
西藏自治区,昌都市,贡觉县,40009,98.270970,30.860099
西藏自治区,昌都市,类乌齐县,58856,96.600246,31.211601
西藏自治区,昌都市,丁青县,98677,95.619868,31.409024
西藏自治区,昌都市,察雅县,57065,97.568752,30.653943
西藏自治区,昌都市,八宿县,43538,96.917836,30.053209
西藏自治区,昌都市,左贡县,46608,97.841176,29.671488
西藏自治区,昌都市,芒康县,79001,98.593493,29.679957
西藏自治区,昌都市,洛隆县,53185,95.825169,30.741988
西藏自治区,昌都市,边坝县,42716,94.707800,30.933652
西藏自治区,林芝市,巴宜区,84254,94.361094,29.636576
西藏自治区,林芝市,工布江达县,32874,93.246077,29.885280
西藏自治区,林芝市,米林县,26176,94.213059,29.215971
西藏自治区,林芝市,墨脱县,14889,95.332108,29.325425
西藏自治区,林芝市,波密县,34858,95.768439,29.859751
西藏自治区,林芝市,察隅县,28237,97.466919,28.661280
西藏自治区,林芝市,朗县,17648,93.074702,29.046337
西藏自治区,山南市,乃东区,81608,91.761538,29.224904
西藏自治区,山南市,扎囊县,36656,91.337250,29.245113
西藏自治区,山南市,贡嘎县,53701,90.978425,29.290169
西藏自治区,山南市,桑日县,18041,92.017723,29.259439
西藏自治区,山南市,琼结县,15199,91.684307,29.024492
西藏自治区,山南市,曲松县,12962,92.203738,29.062826
西藏自治区,山南市,措美县,12132,91.433509,28.438202
西藏自治区,山南市,洛扎县,19865,90.859971,28.385811
西藏自治区,山南市,加查县,23534,92.592701,29.140355
西藏自治区,山南市,隆子县,33570,92.463309,28.408548
西藏自治区,山南市,错那县,13932,91.957155,27.991121
西藏自治区,山南市,浪卡子县,32835,90.400251,28.966930
西藏自治区,那曲市,色尼区,104490,92.053498,31.469645
西藏自治区,那曲市,嘉黎县,38797,93.232347,30.641543
西藏自治区,那曲市,比如县,72618,93.681302,31.477914
西藏自治区,那曲市,聂荣县,35163,92.303377,32.107750
西藏自治区,那曲市,安多县,39683,91.681950,32.265016
西藏自治区,那曲市,申扎县,21768,88.709936,30.930450
西藏自治区,那曲市,索县,52923,93.785068,31.888045
西藏自治区,那曲市,班戈县,39309,90.009822,31.392157
西藏自治区,那曲市,巴青县,56200,94.053438,31.918470
西藏自治区,那曲市,尼玛县,33006,87.236772,31.784701
西藏自治区,那曲市,双湖县,10881,88.838017,33.188355
西藏自治区,阿里地区,普兰县,12242,81.177116,30.290467
西藏自治区,阿里地区,札达县,8454,79.807096,31.479882
西藏自治区,阿里地区,噶尔县,31052,80.096591,32.492078
西藏自治区,阿里地区,日土县,11167,79.733552,33.382017
西藏自治区,阿里地区,革吉县,18012,81.145433,32.387233
西藏自治区,阿里地区,改则县,25327,84.062612,32.303148
西藏自治区,阿里地区,措勤县,17027,85.151881,31.017272
陕西省,西安市,新城区,617986,108.960707,34.266601
陕西省,西安市,碑林区,756840,108.940681,34.256727
陕西省,西安市,莲湖区,1019102,108.944161,34.265350
陕西省,西安市,灞桥区,1020259,109.064675,34.273111
陕西省,西安市,未央区,1891363,108.946665,34.293109
陕西省,西安市,雁塔区,2046737,108.948592,34.222517
陕西省,西安市,阎良区,303284,109.226124,34.662232
陕西省,西安市,临潼区,675961,109.214249,34.367181
陕西省,西安市,长安区,1751296,108.906944,34.158668
陕西省,西安市,高陵区,441814,109.088269,34.535020
陕西省,西安市,鄠邑区,609181,108.604772,34.108707
陕西省,西安市,蓝田县,491975,109.323473,34.151256
陕西省,西安市,周至县,557482,108.222219,34.163592
陕西省,铜川市,王益区,135298,109.075615,35.068925
陕西省,铜川市,印台区,133940,109.099848,35.114540
陕西省,铜川市,耀州区,357370,108.980095,34.909685
陕西省,铜川市,宜君县,71714,109.117063,35.398624
陕西省,宝鸡市,渭滨区,535833,107.155344,34.355068
陕西省,宝鸡市,金台区,460950,107.232733,34.397071
陕西省,宝鸡市,陈仓区,479179,107.368993,34.350730
陕西省,宝鸡市,凤翔县,386156,107.401029,34.522167
陕西省,宝鸡市,岐山县,365209,107.621397,34.443730
陕西省,宝鸡市,扶风县,313231,107.900157,34.375636
陕西省,宝鸡市,眉县,281211,107.750039,34.274774
陕西省,宝鸡市,陇县,208482,106.864404,34.892985
陕西省,宝鸡市,千阳县,99510,107.132421,34.642374
陕西省,宝鸡市,麟游县,73297,107.793524,34.677902
陕西省,宝鸡市,凤县,79165,106.515841,33.910797
陕西省,宝鸡市,太白县,39630,107.318932,34.058299
陕西省,咸阳市,秦都区,834374,108.706347,34.329478
陕西省,咸阳市,杨陵区,253871,108.084661,34.272084
陕西省,咸阳市,渭城区,480334,108.737062,34.362020
陕西省,咸阳市,三原县,357250,108.940754,34.617282
陕西省,咸阳市,泾阳县,460108,108.843029,34.526557
陕西省,咸阳市,乾县,456680,108.239316,34.528262
陕西省,咸阳市,礼泉县,365555,108.424682,34.481875
陕西省,咸阳市,永寿县,160230,108.142197,34.691880
陕西省,咸阳市,长武县,148404,107.799060,35.206273
陕西省,咸阳市,旬邑县,211932,108.333815,35.111787
陕西省,咸阳市,淳化县,141756,108.580164,34.798596
陕西省,咸阳市,武功县,317733,108.200275,34.261026
陕西省,咸阳市,兴平市,494887,108.490497,34.299199
陕西省,咸阳市,彬州市,300226,108.081892,35.035702
陕西省,渭南市,临渭区,920044,109.510051,34.498902
陕西省,渭南市,华州区,268620,109.775765,34.497019
陕西省,渭南市,潼关县,125317,110.246105,34.544294
陕西省,渭南市,大荔县,592888,109.941784,34.797073
陕西省,渭南市,合阳县,360683,110.149412,35.237881
陕西省,渭南市,澄城县,304089,109.932439,35.190256
陕西省,渭南市,蒲城县,662603,109.586263,34.955755
陕西省,渭南市,白水县,223832,109.590501,35.177497
陕西省,渭南市,富平县,642452,109.179903,34.751599
陕西省,渭南市,韩城市,383097,110.442950,35.477145
陕西省,渭南市,华阴市,205119,110.092286,34.566552
陕西省,延安市,宝塔区,640951,109.489726,36.585138
陕西省,延安市,安塞区,163135,109.329236,36.864571
陕西省,延安市,延长县,117965,110.012455,36.579354
陕西省,延安市,延川县,139713,110.193503,36.878324
陕西省,延安市,志丹县,155129,108.767816,36.822232
陕西省,延安市,吴起县,146167,108.176501,36.927460
陕西省,延安市,甘泉县,76929,109.351046,36.276645
陕西省,延安市,富县,142891,109.378840,35.988111
陕西省,延安市,洛川县,201663,109.432490,35.762626
陕西省,延安市,宜川县,112090,110.168963,36.050178
陕西省,延安市,黄龙县,41198,109.840290,35.584655
陕西省,延安市,黄陵县,127015,109.262919,35.579421
陕西省,延安市,子长市,217735,109.675284,37.142462
陕西省,汉中市,汉台区,618204,107.032010,33.067523
陕西省,汉中市,南郑区,466244,106.936235,33.000034
陕西省,汉中市,城固县,442035,107.333787,33.156937
陕西省,汉中市,洋县,345354,107.545678,33.222808
陕西省,汉中市,西乡县,321535,107.766477,32.983282
陕西省,汉中市,勉县,344935,106.673217,33.153636
陕西省,汉中市,宁强县,256373,106.257636,32.830032
陕西省,汉中市,略阳县,143989,106.156580,33.327293
陕西省,汉中市,镇巴县,210871,107.895015,32.536706
陕西省,汉中市,留坝县,35325,106.920781,33.617637
陕西省,汉中市,佛坪县,26597,107.990551,33.524261
陕西省,榆林市,榆阳区,967639,109.720540,38.277078
陕西省,榆林市,横山区,283918,109.294144,37.962477
陕西省,榆林市,府谷县,255397,111.016431,39.015658
陕西省,榆林市,靖边县,389002,108.794153,37.600351
陕西省,榆林市,定边县,339077,107.601048,37.594976
陕西省,榆林市,绥德县,255294,110.263226,37.502984
陕西省,榆林市,米脂县,141324,110.183984,37.755134
陕西省,榆林市,佳县,113035,110.491345,38.019510
陕西省,榆林市,吴堡县,53938,110.739726,37.452179
陕西省,榆林市,清涧县,115645,110.121181,37.088921
陕西省,榆林市,子洲县,138612,110.035124,37.610554
陕西省,榆林市,神木市,571869,110.466867,38.899742
陕西省,安康市,汉滨区,894853,109.026928,32.695436
陕西省,安康市,汉阴县,240188,108.508792,32.893057
陕西省,安康市,石泉县,153221,108.248061,33.038050
陕西省,安康市,宁陕县,59905,108.314299,33.310284
陕西省,安康市,紫阳县,260971,108.534291,32.520209
陕西省,安康市,岚皋县,135006,108.902049,32.307001
陕西省,安康市,平利县,181286,109.361919,32.389061
陕西省,安康市,镇坪县,47356,109.526873,31.883672
陕西省,安康市,旬阳县,357876,109.361783,32.832213
陕西省,安康市,白河县,162774,110.112608,32.809010
陕西省,商洛市,商州区,472978,109.941452,33.862979
陕西省,商洛市,洛南县,365736,110.148526,34.090815
陕西省,商洛市,丹凤县,247259,110.327542,33.696254
陕西省,商洛市,商南县,203796,110.881741,33.531071
陕西省,商洛市,山阳县,359967,109.882289,33.532172
陕西省,商洛市,镇安县,253786,109.152833,33.423764
陕西省,商洛市,柞水县,137709,109.114006,33.686048
甘肃省,兰州市,城关区,1484016,103.825315,36.056948
甘肃省,兰州市,七里河区,712271,103.786261,36.066249
甘肃省,兰州市,西固区,407010,103.627966,36.088450
甘肃省,兰州市,安宁区,439566,103.718953,36.104493
